LocalTime,TradingDay,InstrumentID,ExchangeID,LastPrice,Volume,Turnover,UpperLimitPrice,LowerLimitPrice,UpdateTime,UpdateMillisec,ActionDay
1640091714444785156,20211222,ag2206,SHFE,4859.0,28993,2113860675.0,5250.0,4295.0,21:01:54,0,20211221
1640091714444786781,20211222,ag2207,SHFE,4873.0,2,145980.0,5269.0,4311.0,21:01:54,0,20211221
1640091714444788640,20211222,ag2208,SHFE,4869.0,1,73035.0,5275.0,4316.0,21:01:54,0,20211221
1640091714444808698,20211222,au2202,SHFE,371.54,2790,1036336960.0,392.84,348.38,21:01:54,0,20211221
1640091714444813173,20211222,au2204,SHFE,372.6,288,107268500.0,394.02,349.4,21:01:54,0,20211221
1640091714444814773,20211222,au2206,SHFE,373.41999999999996,575,214659280.0,394.86,350.16,21:01:54,0,20211221
1640091714444996944,20211222,au2208,SHFE,373.52,35,13073200.0,395.8,350.98,21:01:54,0,20211221
1640091714677504805,20211221,MA201,CZCE,2643.0,3035,8015435.0,2902.0,2422.0,21:01:54,0,20211221
1640091714677705010,20211221,MA202,CZCE,2596.0,3129,8104110.0,2857.0,2385.0,21:01:54,0,20211221
1640091714677931502,20211221,MA203,CZCE,2582.0,3275,8456050.0,2846.0,2376.0,21:01:54,0,20211221
1640091714678028607,20211221,MA204,CZCE,2571.0,55,141515.0,2837.0,2367.0,21:01:54,0,20211221
1640091714686820477,20211221,MA205,CZCE,2557.0,56608,144859872.0,2823.0,2355.0,21:01:54,0,20211221
1640091714687018601,20211221,MA207,CZCE,2562.0,6,15390.0,2758.0,2396.0,21:01:54,0,20211221
1640091714687132127,20211221,MA208,CZCE,2580.0,0,0.0,2751.0,2391.0,21:01:54,0,20211221
1640091714687214087,20211221,MA209,CZCE,2539.0,191,485140.0,2736.0,2378.0,21:01:54,0,20211221
1640091714713239895,20211221,TA201,CZCE,4646.0,8613,39895416.0,4878.0,4238.0,21:01:54,0,20211221
1640091714713434653,20211221,TA202,CZCE,4646.0,7634,35238544.0,4828.0,4280.0,21:01:54,0,20211221
1640091714713516557,20211221,TA203,CZCE,4658.0,7549,35012262.0,4836.0,4288.0,21:01:54,0,20211221
1640091714713717288,20211221,TA204,CZCE,4682.0,99,462726.0,4870.0,4318.0,21:01:54,0,20211221
1640091714713885811,20211221,TA205,CZCE,4702.0,58656,274979328.0,4884.0,4328.0,21:01:54,0,20211221
1640091714714072939,20211221,TA206,CZCE,4706.0,2,9408.0,4906.0,4350.0,21:01:54,0,20211221
1640091714714179415,20211221,TA207,CZCE,4726.0,29,136938.0,4902.0,4346.0,21:01:54,0,20211221
1640091714714246059,20211221,TA208,CZCE,4744.0,5,23690.0,4952.0,4388.0,21:01:54,0,20211221
1640091714714357850,20211221,TA209,CZCE,4750.0,708,3355920.0,4944.0,4384.0,21:01:54,0,20211221
1640091714722198822,20211221,TA210,CZCE,4774.0,0,0.0,5024.0,4452.0,21:01:54,0,20211221
1640091714722366693,20211221,TA211,CZCE,4792.0,0,0.0,5070.0,4494.0,21:01:54,0,20211221
1640091714722797570,20211221,TA212,CZCE,4794.0,0,0.0,5082.0,4506.0,21:01:54,0,20211221
1640091714866243828,20211222,y2211,DCE,8098.0,100,8061600.0,8586.0,7466.0,21:01:54,437,20211222
1640091714868297126,20211222,y2208,DCE,8256.0,126,10315840.0,8736.0,7596.0,21:01:54,470,20211222
1640091714868302551,20211222,y2207,DCE,8318.0,92,7638920.0,8796.0,7648.0,21:01:54,185,20211222
1640091714868404423,20211222,y2205,DCE,8412.0,17660,1484575940.0,8890.0,7730.0,21:01:54,639,20211222
1640091714868570931,20211222,y2203,DCE,8626.0,153,13183260.0,9084.0,7896.0,21:01:54,470,20211222
1640091714868681883,20211222,y2201,DCE,8898.0,1354,120404340.0,9410.0,8182.0,21:01:54,536,20211222
1640091714875217558,20211222,v2206,DCE,8355.0,149,6206520.0,8994.0,7818.0,21:01:54,644,20211222
1640091714875356195,20211222,v2212,DCE,8231.0,0,0.0,8806.0,7654.0,21:01:54,257,20211222
1640091714875424275,20211222,v2211,DCE,8181.0,0,0.0,8753.0,7609.0,21:01:54,257,20211222
1640091714875497594,20211222,v2209,DCE,8260.0,15,618165.0,8888.0,7726.0,21:01:54,412,20211222
1640091714875601792,20211222,v2207,DCE,8284.0,2,82840.0,8950.0,7780.0,21:01:54,307,20211222
1640091714875715907,20211222,v2210,DCE,8348.0,0,0.0,8932.0,7764.0,21:01:54,225,20211222
1640091714876257417,20211222,v2204,DCE,8433.0,257,10843500.0,9078.0,7892.0,21:01:54,586,20211222
1640091714876574799,20211222,v2201,DCE,8480.0,1096,46415530.0,9111.0,7919.0,21:01:54,608,20211222
1640091714876663916,20211222,v2202,DCE,8444.0,6012,254719785.0,9084.0,7896.0,21:01:54,435,20211222
1640091714878520508,20211222,v2203,DCE,8440.0,5357,227163640.0,9078.0,7892.0,21:01:54,435,20211222
1640091714878678090,20211222,v2205,DCE,8396.0,48052,2016804275.0,9040.0,7858.0,21:01:54,652,20211222
1640091714934971361,20211222,lu2202,INE,3407.0,170,5806600.0,3679.0,3134.0,21:01:54,500,20211221
1640091714935012708,20211222,lu2203,INE,3366.0,3205,108187500.0,3626.0,3089.0,21:01:54,500,20211221
1640091714935109979,20211222,lu2204,INE,3339.0,365,12208440.0,3594.0,3061.0,21:01:54,500,20211221
1640091714935188565,20211222,lu2205,INE,3320.0,3,99850.0,3574.0,3045.0,21:01:54,500,20211221
1640091714935473387,20211222,sc2202,INE,455.59999999999997,2111,962116900.0,482.6,411.1,21:01:54,500,20211221
1640091714936034334,20211222,sc2203,INE,453.7,183,83066700.0,482.0,410.5,21:01:54,500,20211221
1640091714936608707,20211222,sc2204,INE,451.8,33,14916000.0,479.5,408.4,21:01:54,500,20211221
1640091714936659457,20211222,sc2205,INE,451.8,4,1805700.0,481.4,410.1,21:01:54,500,20211221
1640091714936689587,20211222,sc2206,INE,451.7,1,451700.0,479.8,408.7,21:01:54,500,20211221
1640091714936790622,20211222,sc2211,INE,449.4,0,0.0,485.3,413.4,21:01:54,500,20211221
1640091714936842720,20211222,ag2201,SHFE,4793.0,302,21726195.0,5185.0,4242.0,21:01:54,500,20211221
1640091714936984726,20211222,ag2202,SHFE,4806.0,1006,72535080.0,5192.0,4248.0,21:01:54,500,20211221
1640091714943059848,20211222,ag2204,SHFE,4832.0,242,17543610.0,5222.0,4273.0,21:01:54,500,20211221
1640091714943065379,20211222,ag2205,SHFE,4845.0,851,61845930.0,5234.0,4283.0,21:01:54,500,20211221
1640091714943069180,20211222,ag2206,SHFE,4859.0,29025,2116193295.0,5250.0,4295.0,21:01:54,500,20211221
1640091714943087693,20211222,au2202,SHFE,371.56,2803,1041167240.0,392.84,348.38,21:01:54,500,20211221
1640091714943090192,20211222,au2204,SHFE,372.6,288,107268500.0,394.02,349.4,21:01:54,500,20211221
1640091714943092618,20211222,au2206,SHFE,373.4,576,215032680.0,394.86,350.16,21:01:54,500,20211221
1640091715189182517,20211221,MA201,CZCE,2643.0,3035,8015435.0,2902.0,2422.0,21:01:55,0,20211221
1640091715189467334,20211221,MA202,CZCE,2594.0,3130,8106700.0,2857.0,2385.0,21:01:55,0,20211221
1640091715189699944,20211221,MA203,CZCE,2581.0,3279,8466378.0,2846.0,2376.0,21:01:55,0,20211221
1640091715189804153,20211221,MA204,CZCE,2571.0,55,141515.0,2837.0,2367.0,21:01:55,0,20211221
1640091715189984701,20211221,MA205,CZCE,2556.0,56850,145479150.0,2823.0,2355.0,21:01:55,0,20211221
1640091715190177710,20211221,MA206,CZCE,2550.0,2,5102.0,2761.0,2399.0,21:01:55,0,20211221
1640091715190368437,20211221,MA207,CZCE,2562.0,6,15390.0,2758.0,2396.0,21:01:55,0,20211221
1640091715190489052,20211221,MA208,CZCE,2580.0,0,0.0,2751.0,2391.0,21:01:55,0,20211221
1640091715190601816,20211221,MA209,CZCE,2539.0,191,485140.0,2736.0,2378.0,21:01:55,0,20211221
1640091715190824217,20211221,MA210,CZCE,2546.0,0,0.0,2746.0,2386.0,21:01:55,0,20211221
1640091715199493896,20211221,MA211,CZCE,2549.0,0,0.0,2747.0,2387.0,21:01:55,0,20211221
1640091715224613128,20211221,TA201,CZCE,4646.0,8623,39941736.0,4878.0,4238.0,21:01:55,0,20211221
1640091715224764888,20211221,TA202,CZCE,4646.0,7639,35261624.0,4828.0,4280.0,21:01:55,0,20211221
1640091715224868867,20211221,TA203,CZCE,4658.0,7584,35174592.0,4836.0,4288.0,21:01:55,0,20211221
1640091715225106429,20211221,TA204,CZCE,4682.0,99,462726.0,4870.0,4318.0,21:01:55,0,20211221
1640091715225771168,20211221,TA205,CZCE,4704.0,58953,276371664.0,4884.0,4328.0,21:01:55,0,20211221
1640091715225807049,20211221,TA206,CZCE,4706.0,2,9408.0,4906.0,4350.0,21:01:55,0,20211221
1640091715225809654,20211221,TA207,CZCE,4726.0,29,136938.0,4902.0,4346.0,21:01:55,0,20211221
1640091715225811779,20211221,TA208,CZCE,4744.0,5,23690.0,4952.0,4388.0,21:01:55,0,20211221
1640091715225814377,20211221,TA209,CZCE,4750.0,717,3398580.0,4944.0,4384.0,21:01:55,0,20211221
1640091715225913197,20211221,TA210,CZCE,4774.0,0,0.0,5024.0,4452.0,21:01:55,0,20211221
1640091715225978560,20211221,TA211,CZCE,4792.0,0,0.0,5070.0,4494.0,21:01:55,0,20211221
1640091715233075022,20211221,TA212,CZCE,4794.0,0,0.0,5082.0,4506.0,21:01:55,0,20211221
1640091715366190546,20211222,y2211,DCE,8098.0,100,8061600.0,8586.0,7466.0,21:01:54,934,20211222
1640091715366872317,20211222,y2205,DCE,8412.0,17686,1486763060.0,8890.0,7730.0,21:01:55,118,20211222
1640091715367096281,20211222,y2203,DCE,8626.0,153,13183260.0,9084.0,7896.0,21:01:55,118,20211222
1640091715367335747,20211222,y2201,DCE,8898.0,1359,120849240.0,9410.0,8182.0,21:01:55,118,20211222
1640091715374383825,20211222,v2206,DCE,8355.0,149,6206520.0,8994.0,7818.0,21:01:55,144,20211222
1640091715374483779,20211222,v2207,DCE,8284.0,2,82840.0,8950.0,7780.0,21:01:54,809,20211222
1640091715374700791,20211222,v2204,DCE,8439.0,258,10885695.0,9078.0,7892.0,21:01:55,16,20211222
1640091715374840386,20211222,v2201,DCE,8481.0,1097,46457935.0,9111.0,7919.0,21:01:55,78,20211222
1640091715375558522,20211222,v2202,DCE,8447.0,6016,254888715.0,9084.0,7896.0,21:01:55,33,20211222
1640091715375697982,20211222,v2203,DCE,8440.0,5357,227163640.0,9078.0,7892.0,21:01:54,945,20211222
1640091715378777911,20211222,v2205,DCE,8398.0,48213,2023564290.0,9040.0,7858.0,21:01:55,154,20211222
1640091715449954686,20211222,lu2202,INE,3407.0,170,5806600.0,3679.0,3134.0,21:01:55,0,20211221
1640091715450086363,20211222,lu2203,INE,3366.0,3258,109971480.0,3626.0,3089.0,21:01:55,0,20211221
1640091715450185467,20211222,lu2204,INE,3338.0,383,12809500.0,3594.0,3061.0,21:01:55,0,20211221
1640091715450259283,20211222,lu2205,INE,3320.0,3,99850.0,3574.0,3045.0,21:01:55,0,20211221
1640091715450695912,20211222,sc2202,INE,455.59999999999997,2113,963028100.0,482.6,411.1,21:01:55,0,20211221
1640091715451217781,20211222,sc2203,INE,453.8,184,83520500.0,482.0,410.5,21:01:55,0,20211221
1640091715451731925,20211222,sc2204,INE,451.8,33,14916000.0,479.5,408.4,21:01:55,0,20211221
1640091715451825106,20211222,sc2205,INE,451.8,4,1805700.0,481.4,410.1,21:01:55,0,20211221
1640091715451875190,20211222,sc2207,INE,449.1,0,0.0,485.0,413.1,21:01:55,0,20211221
1640091715452021790,20211222,ag2202,SHFE,4806.0,1008,72679260.0,5192.0,4248.0,21:01:55,0,20211221
1640091715452252235,20211222,ag2206,SHFE,4859.0,29031,2116630605.0,5250.0,4295.0,21:01:55,0,20211221
1640091715453670166,20211222,au2202,SHFE,371.56,2804,1041538800.0,392.84,348.38,21:01:55,0,20211221
1640091715453877782,20211222,au2204,SHFE,372.6,288,107268500.0,394.02,349.4,21:01:55,0,20211221
1640091715453942900,20211222,au2206,SHFE,373.4,576,215032680.0,394.86,350.16,21:01:55,0,20211221
1640091715454052618,20211222,au2208,SHFE,373.52,35,13073200.0,395.8,350.98,21:01:55,0,20211221
1640091715454174804,20211222,au2210,SHFE,373.94,0,0.0,396.2,351.34,21:01:55,0,20211221
1640091715685604205,20211221,MA201,CZCE,2643.0,3035,8015435.0,2902.0,2422.0,21:01:55,0,20211221
1640091715685868896,20211221,MA202,CZCE,2594.0,3130,8106700.0,2857.0,2385.0,21:01:55,0,20211221
1640091715686058967,20211221,MA203,CZCE,2581.0,3279,8466378.0,2846.0,2376.0,21:01:55,0,20211221
1640091715686215663,20211221,MA204,CZCE,2571.0,55,141515.0,2837.0,2367.0,21:01:55,0,20211221
1640091715686295950,20211221,MA205,CZCE,2557.0,56963,145768317.0,2823.0,2355.0,21:01:55,0,20211221
1640091715686464535,20211221,MA206,CZCE,2550.0,2,5102.0,2761.0,2399.0,21:01:55,0,20211221
1640091715686548870,20211221,MA207,CZCE,2562.0,6,15390.0,2758.0,2396.0,21:01:55,0,20211221
1640091715686655347,20211221,MA208,CZCE,2580.0,0,0.0,2751.0,2391.0,21:01:55,0,20211221
1640091715699403107,20211221,MA209,CZCE,2539.0,191,485140.0,2736.0,2378.0,21:01:55,0,20211221
1640091715699449919,20211221,MA210,CZCE,2546.0,0,0.0,2746.0,2386.0,21:01:55,0,20211221
1640091715732938419,20211221,TA201,CZCE,4648.0,8635,39997320.0,4878.0,4238.0,21:01:55,0,20211221
1640091715733101748,20211221,TA202,CZCE,4646.0,7639,35261624.0,4828.0,4280.0,21:01:55,0,20211221
1640091715733330855,20211221,TA203,CZCE,4658.0,7584,35174592.0,4836.0,4288.0,21:01:55,0,20211221
1640091715733518986,20211221,TA204,CZCE,4682.0,99,462726.0,4870.0,4318.0,21:01:55,0,20211221
1640091715733695664,20211221,TA205,CZCE,4706.0,59154,277313952.0,4884.0,4328.0,21:01:55,0,20211221
1640091715733947093,20211221,TA206,CZCE,4706.0,2,9408.0,4906.0,4350.0,21:01:55,0,20211221
1640091715734053960,20211221,TA207,CZCE,4726.0,29,136938.0,4902.0,4346.0,21:01:55,0,20211221
1640091715734178763,20211221,TA208,CZCE,4744.0,5,23690.0,4952.0,4388.0,21:01:55,0,20211221
1640091715734294523,20211221,TA209,CZCE,4750.0,717,3398580.0,4944.0,4384.0,21:01:55,0,20211221
1640091715734485123,20211221,TA210,CZCE,4774.0,0,0.0,5024.0,4452.0,21:01:55,0,20211221
1640091715734592785,20211221,TA211,CZCE,4792.0,0,0.0,5070.0,4494.0,21:01:55,0,20211221
1640091715734733348,20211221,TA212,CZCE,4794.0,0,0.0,5082.0,4506.0,21:01:55,0,20211221
1640091715865661440,20211222,y2211,DCE,8098.0,100,8061600.0,8586.0,7466.0,21:01:55,471,20211222
1640091715867192721,20211222,y2207,DCE,8318.0,92,7638920.0,8796.0,7648.0,21:01:55,434,20211222
1640091715867393681,20211222,y2205,DCE,8414.0,17702,1488109080.0,8890.0,7730.0,21:01:55,646,20211222
1640091715868788553,20211222,y2203,DCE,8626.0,153,13183260.0,9084.0,7896.0,21:01:55,547,20211222
1640091715868942461,20211222,y2201,DCE,8900.0,1363,121205180.0,9410.0,8182.0,21:01:55,547,20211222
1640091715880458258,20211222,v2206,DCE,8355.0,149,6206520.0,8994.0,7818.0,21:01:55,615,20211222
1640091715880612009,20211222,v2209,DCE,8260.0,15,618165.0,8888.0,7726.0,21:01:55,442,20211222
1640091715880775505,20211222,v2208,DCE,8182.0,800,32728000.0,8748.0,7604.0,21:01:55,291,20211222
1640091715883571834,20211222,v2207,DCE,8284.0,2,82840.0,8950.0,7780.0,21:01:55,253,20211222
1640091715883676099,20211222,v2204,DCE,8441.0,261,11012300.0,9078.0,7892.0,21:01:55,433,20211222
1640091715883803972,20211222,v2201,DCE,8483.0,1103,46712485.0,9111.0,7919.0,21:01:55,545,20211222
1640091715883959726,20211222,v2202,DCE,8453.0,6028,255395700.0,9084.0,7896.0,21:01:55,433,20211222
1640091715884106686,20211222,v2203,DCE,8447.0,5363,227417035.0,9078.0,7892.0,21:01:55,433,20211222
1640091715884299861,20211222,v2205,DCE,8401.0,48450,2033517920.0,9040.0,7858.0,21:01:55,650,20211222
1640091715931720281,20211222,lu2202,INE,3410.0,172,5874780.0,3679.0,3134.0,21:01:55,500,20211221
1640091715931722035,20211222,lu2203,INE,3366.0,3280,110712000.0,3626.0,3089.0,21:01:55,500,20211221
1640091715931724709,20211222,lu2204,INE,3338.0,389,13009830.0,3594.0,3061.0,21:01:55,500,20211221
1640091715931729230,20211222,sc2202,INE,455.5,2124,968039300.0,482.6,411.1,21:01:55,500,20211221
1640091715931730914,20211222,sc2203,INE,453.8,184,83520500.0,482.0,410.5,21:01:55,500,20211221
1640091715931987100,20211222,sc2204,INE,451.8,33,14916000.0,479.5,408.4,21:01:55,500,20211221
1640091715932005561,20211222,sc2205,INE,451.8,4,1805700.0,481.4,410.1,21:01:55,500,20211221
1640091715932122357,20211222,sc2206,INE,451.7,1,451700.0,479.8,408.7,21:01:55,500,20211221
1640091715932207698,20211222,sc2207,INE,449.1,0,0.0,485.0,413.1,21:01:55,500,20211221
1640091715932304608,20211222,ag2201,SHFE,4793.0,302,21726195.0,5185.0,4242.0,21:01:55,500,20211221
1640091715932535002,20211222,ag2202,SHFE,4806.0,1008,72679260.0,5192.0,4248.0,21:01:55,500,20211221
1640091715932615841,20211222,ag2203,SHFE,4818.0,818,59128110.0,5205.0,4258.0,21:01:55,500,20211221
1640091715932786043,20211222,ag2205,SHFE,4845.0,851,61845930.0,5234.0,4283.0,21:01:55,500,20211221
1640091715932970014,20211222,ag2206,SHFE,4860.0,29046,2117724030.0,5250.0,4295.0,21:01:55,500,20211221
1640091715934747915,20211222,au2202,SHFE,371.56,2811,1044139720.0,392.84,348.38,21:01:55,500,20211221
1640091715935044386,20211222,au2204,SHFE,372.6,289,107641100.0,394.02,349.4,21:01:55,500,20211221
1640091715935186356,20211222,au2206,SHFE,373.4,576,215032680.0,394.86,350.16,21:01:55,500,20211221
1640091715935357153,20211222,au2208,SHFE,373.52,35,13073200.0,395.8,350.98,21:01:55,500,20211221
1640091715935752431,20211222,au2212,SHFE,374.3,0,0.0,397.44,352.46,21:01:55,500,20211221
1640091716187648654,20211221,MA201,CZCE,2643.0,3035,8015435.0,2902.0,2422.0,21:01:56,0,20211221
1640091716188015163,20211221,MA202,CZCE,2594.0,3131,8109290.0,2857.0,2385.0,21:01:56,0,20211221
1640091716188174592,20211221,MA203,CZCE,2582.0,3280,8468960.0,2846.0,2376.0,21:01:56,0,20211221
1640091716188241673,20211221,MA204,CZCE,2571.0,55,141515.0,2837.0,2367.0,21:01:56,0,20211221
1640091716188481759,20211221,MA205,CZCE,2556.0,56988,145832292.0,2823.0,2355.0,21:01:56,0,20211221
1640091716188631380,20211221,MA208,CZCE,2580.0,0,0.0,2751.0,2391.0,21:01:55,0,20211221
1640091716188663969,20211221,MA209,CZCE,2539.0,191,485140.0,2736.0,2378.0,21:01:56,0,20211221
1640091716197596867,20211221,MA210,CZCE,2546.0,0,0.0,2746.0,2386.0,21:01:55,0,20211221
1640091716223184339,20211221,TA201,CZCE,4648.0,8638,40011216.0,4878.0,4238.0,21:01:56,0,20211221
1640091716223332884,20211221,TA202,CZCE,4646.0,7639,35261624.0,4828.0,4280.0,21:01:56,0,20211221
1640091716223509595,20211221,TA203,CZCE,4658.0,7584,35174592.0,4836.0,4288.0,21:01:56,0,20211221
1640091716223622537,20211221,TA204,CZCE,4682.0,99,462726.0,4870.0,4318.0,21:01:56,0,20211221
1640091716223733728,20211221,TA205,CZCE,4706.0,59402,278476576.0,4884.0,4328.0,21:01:56,0,20211221
1640091716235937056,20211221,TA209,CZCE,4750.0,717,3398580.0,4944.0,4384.0,21:01:55,0,20211221
1640091716367217494,20211222,y2205,DCE,8412.0,17748,1491978560.0,8890.0,7730.0,21:01:56,157,20211222
1640091716367333354,20211222,y2203,DCE,8626.0,153,13183260.0,9084.0,7896.0,21:01:55,936,20211222
1640091716367486259,20211222,y2201,DCE,8898.0,1364,121294160.0,9410.0,8182.0,21:01:56,51,20211222
1640091716374418070,20211222,v2206,DCE,8355.0,149,6206520.0,8994.0,7818.0,21:01:56,137,20211222
1640091716374562455,20211222,v2209,DCE,8260.0,15,618165.0,8888.0,7726.0,21:01:55,944,20211222
1640091716376737689,20211222,v2210,DCE,8348.0,0,0.0,8932.0,7764.0,21:01:55,758,20211222
1640091716376966842,20211222,v2204,DCE,8441.0,261,11012300.0,9078.0,7892.0,21:01:56,159,20211222
1640091716377069118,20211222,v2201,DCE,8489.0,1104,46754930.0,9111.0,7919.0,21:01:56,130,20211222
1640091716377278421,20211222,v2202,DCE,8454.0,6030,255480235.0,9084.0,7896.0,21:01:56,34,20211222
1640091716377346799,20211222,v2203,DCE,8447.0,5363,227417035.0,9078.0,7892.0,21:01:55,944,20211222
1640091716377864769,20211222,v2205,DCE,8402.0,48603,2039945760.0,9040.0,7858.0,21:01:56,157,20211222
1640091716446332405,20211222,lu2202,INE,3410.0,172,5874780.0,3679.0,3134.0,21:01:56,0,20211221
1640091716446334110,20211222,lu2203,INE,3366.0,3292,111115920.0,3626.0,3089.0,21:01:56,0,20211221
1640091716447542429,20211222,lu2204,INE,3339.0,393,13143390.0,3594.0,3061.0,21:01:56,0,20211221
1640091716448176299,20211222,lu2205,INE,3320.0,3,99850.0,3574.0,3045.0,21:01:56,0,20211221
1640091716448206237,20211222,lu2207,INE,3423.0,0,0.0,3696.0,3149.0,21:01:56,0,20211221
1640091716448209127,20211222,sc2202,INE,455.5,2125,968494800.0,482.6,411.1,21:01:56,0,20211221
1640091716448210767,20211222,sc2203,INE,453.8,184,83520500.0,482.0,410.5,21:01:56,0,20211221
1640091716448212685,20211222,sc2204,INE,451.8,33,14916000.0,479.5,408.4,21:01:56,0,20211221
1640091716448220169,20211222,sc2205,INE,451.8,4,1805700.0,481.4,410.1,21:01:56,0,20211221
1640091716448221810,20211222,sc2206,INE,451.7,1,451700.0,479.8,408.7,21:01:56,0,20211221
1640091716448223436,20211222,sc2207,INE,449.1,0,0.0,485.0,413.1,21:01:56,0,20211221
1640091716448226359,20211222,ag2202,SHFE,4806.0,1011,72895530.0,5192.0,4248.0,21:01:56,0,20211221
1640091716448231775,20211222,ag2203,SHFE,4818.0,818,59128110.0,5205.0,4258.0,21:01:56,0,20211221
1640091716448740346,20211222,ag2205,SHFE,4845.0,851,61845930.0,5234.0,4283.0,21:01:56,0,20211221
1640091716448743354,20211222,ag2206,SHFE,4860.0,29057,2118525780.0,5250.0,4295.0,21:01:56,0,20211221
1640091716448747954,20211222,ag2207,SHFE,4873.0,2,145980.0,5269.0,4311.0,21:01:56,0,20211221
1640091716448830791,20211222,ag2208,SHFE,4869.0,1,73035.0,5275.0,4316.0,21:01:56,0,20211221
1640091716450594444,20211222,au2202,SHFE,371.58,2815,1045625980.0,392.84,348.38,21:01:56,0,20211221
1640091716452417388,20211222,au2204,SHFE,372.6,289,107641100.0,394.02,349.4,21:01:56,0,20211221
1640091716452423446,20211222,au2206,SHFE,373.44,578,215779560.0,394.86,350.16,21:01:56,0,20211221
1640091716668970405,20211221,MA201,CZCE,2641.0,3036,8018076.0,2902.0,2422.0,21:01:56,0,20211221
1640091716669121996,20211221,MA202,CZCE,2594.0,3131,8109290.0,2857.0,2385.0,21:01:56,0,20211221
1640091716669308804,20211221,MA203,CZCE,2582.0,3280,8468960.0,2846.0,2376.0,21:01:56,0,20211221
1640091716677826010,20211221,MA204,CZCE,2571.0,55,141515.0,2837.0,2367.0,21:01:56,0,20211221
1640091716678146089,20211221,MA205,CZCE,2557.0,57011,145891149.0,2823.0,2355.0,21:01:56,0,20211221
1640091716704010724,20211221,TA201,CZCE,4646.0,8639,40015848.0,4878.0,4238.0,21:01:56,0,20211221
1640091716704117101,20211221,TA202,CZCE,4646.0,7639,35261624.0,4828.0,4280.0,21:01:56,0,20211221
1640091716704235974,20211221,TA203,CZCE,4660.0,7604,35267352.0,4836.0,4288.0,21:01:56,0,20211221
1640091716704351080,20211221,TA204,CZCE,4682.0,99,462726.0,4870.0,4318.0,21:01:56,0,20211221
1640091716704534286,20211221,TA205,CZCE,4704.0,59493,278903184.0,4884.0,4328.0,21:01:56,0,20211221
1640091716704622866,20211221,TA206,CZCE,4706.0,2,9408.0,4906.0,4350.0,21:01:56,0,20211221
1640091716719946554,20211221,TA207,CZCE,4726.0,29,136938.0,4902.0,4346.0,21:01:56,0,20211221
1640091716719949841,20211221,TA208,CZCE,4744.0,5,23690.0,4952.0,4388.0,21:01:56,0,20211221
1640091716719954849,20211221,TA209,CZCE,4750.0,718,3403320.0,4944.0,4384.0,21:01:56,0,20211221
1640091716866011240,20211222,y2211,DCE,8098.0,100,8061600.0,8586.0,7466.0,21:01:56,445,20211222
1640091716867275764,20211222,y2209,DCE,8178.0,103,8418180.0,8672.0,7540.0,21:01:56,445,20211222
1640091716869622551,20211222,y2207,DCE,8318.0,92,7638920.0,8796.0,7648.0,21:01:56,180,20211222
1640091716869725288,20211222,y2205,DCE,8410.0,17759,1492903760.0,8890.0,7730.0,21:01:56,650,20211222
1640091716869926856,20211222,y2203,DCE,8626.0,153,13183260.0,9084.0,7896.0,21:01:56,237,20211222
1640091716870075672,20211222,y2201,DCE,8898.0,1364,121294160.0,9410.0,8182.0,21:01:56,440,20211222
1640091716879558344,20211222,v2206,DCE,8355.0,149,6206520.0,8994.0,7818.0,21:01:56,387,20211222
1640091716879720174,20211222,v2209,DCE,8260.0,15,618165.0,8888.0,7726.0,21:01:56,257,20211222
1640091716879792905,20211222,v2208,DCE,8182.0,800,32728000.0,8748.0,7604.0,21:01:56,297,20211222
1640091716879881809,20211222,v2210,DCE,8348.0,0,0.0,8932.0,7764.0,21:01:56,254,20211222
1640091716879966204,20211222,v2204,DCE,8441.0,261,11012300.0,9078.0,7892.0,21:01:56,608,20211222
1640091716880141722,20211222,v2201,DCE,8489.0,1104,46754930.0,9111.0,7919.0,21:01:56,647,20211222
1640091716880252203,20211222,v2202,DCE,8454.0,6030,255480235.0,9084.0,7896.0,21:01:56,591,20211222
1640091716880361956,20211222,v2203,DCE,8447.0,5363,227417035.0,9078.0,7892.0,21:01:56,625,20211222
1640091716880574338,20211222,v2205,DCE,8404.0,48713,2044567790.0,9040.0,7858.0,21:01:56,647,20211222
1640091716942480635,20211222,lu2202,INE,3409.0,173,5908870.0,3679.0,3134.0,21:01:56,500,20211221
1640091716942488895,20211222,lu2203,INE,3366.0,3293,111149580.0,3626.0,3089.0,21:01:56,500,20211221
1640091716942492747,20211222,lu2204,INE,3338.0,395,13210160.0,3594.0,3061.0,21:01:56,500,20211221
1640091716942501741,20211222,lu2205,INE,3320.0,3,99850.0,3574.0,3045.0,21:01:56,500,20211221
1640091716942559356,20211222,lu2207,INE,3423.0,0,0.0,3696.0,3149.0,21:01:56,500,20211221
1640091716942668097,20211222,sc2202,INE,455.59999999999997,2127,969406000.0,482.6,411.1,21:01:56,500,20211221
1640091716942790807,20211222,sc2204,INE,451.8,33,14916000.0,479.5,408.4,21:01:56,500,20211221
1640091716948198157,20211222,sc2206,INE,451.7,1,451700.0,479.8,408.7,21:01:56,500,20211221
1640091716948204046,20211222,sc2207,INE,449.1,0,0.0,485.0,413.1,21:01:56,500,20211221
1640091716948219497,20211222,ag2201,SHFE,4793.0,302,21726195.0,5185.0,4242.0,21:01:56,500,20211221
1640091716948222805,20211222,ag2202,SHFE,4806.0,1011,72895530.0,5192.0,4248.0,21:01:56,500,20211221
